qeury metabbolite,gene,gene_type,modification,DeepVCF score,var
Metabolite:hdca_c,P75835,non-metabolic,knock out,6.06059e-11,1.2629357e-20
Metabolite:hdca_c,P39353,non-metabolic,overexpress,6.0502846e-11,1.3486366e-20
Metabolite:hdca_c,P27842,non-metabolic,knock out,6.032768e-11,9.095035e-21
Metabolite:hdca_c,P0CF60,non-metabolic,overexpress,6.027314e-11,6.102026e-21
Metabolite:hdca_c,P75989,non-metabolic,overexpress,6.027143e-11,5.2365052e-21
Metabolite:hdca_c,P77714,non-metabolic,knock out,6.02028e-11,5.751434e-21
Metabolite:hdca_c,P09030,non-metabolic,overexpress,6.000983e-11,9.722365e-21
Metabolite:hdca_c,P65870,metabolic,knock out,5.9794995e-11,1.014004e-21
Metabolite:hdca_c,P31675,metabolic,knock out,5.978358e-11,5.753511e-21
Metabolite:hdca_c,A5A616,non-metabolic,overexpress,5.974345e-11,2.4727753e-21
Metabolite:hdca_c,P0ADE2,non-metabolic,overexpress,5.971503e-11,1.3375302e-20
Metabolite:hdca_c,P76272,non-metabolic,overexpress,5.9710424e-11,1.9702016e-21
Metabolite:hdca_c,P02918,metabolic,overexpress,5.955786e-11,1.4039221e-20
Metabolite:hdca_c,P76296,non-metabolic,knock out,5.949528e-11,1.1856169e-20
Metabolite:hdca_c,P77359,non-metabolic,overexpress,5.9477326e-11,4.3145947e-21
Metabolite:hdca_c,P68646,non-metabolic,overexpress,5.9447516e-11,7.994446e-21
Metabolite:hdca_c,P77044,metabolic,overexpress,5.933642e-11,1.18260865e-20
Metabolite:hdca_c,P39344,metabolic,knock out,5.922498e-11,7.795577e-21
Metabolite:hdca_c,P0AC26,metabolic,overexpress,5.9197494e-11,8.12727e-21
Metabolite:hdca_c,P0AAT9,non-metabolic,overexpress,5.8900836e-11,1.12090106e-20
Metabolite:hdca_c,P28224,non-metabolic,overexpress,5.8815855e-11,4.3176594e-21
Metabolite:hdca_c,P76146,non-metabolic,overexpress,5.8684405e-11,1.1860253e-20
Metabolite:hdca_c,P07021,non-metabolic,overexpress,5.8527926e-11,1.3555123e-20
Metabolite:hdca_c,P77689,metabolic,knock out,5.842939e-11,7.6486855e-21
Metabolite:hdca_c,P0A7N9,non-metabolic,overexpress,5.81007e-11,3.193672e-21
Metabolite:hdca_c,P27111,non-metabolic,knock out,5.8100597e-11,4.3764353e-21
Metabolite:hdca_c,P0ADK6,non-metabolic,knock out,5.8039656e-11,1.0546773e-20
Metabolite:hdca_c,P0AGH1,non-metabolic,knock out,5.7980867e-11,1.1266024e-20
Metabolite:hdca_c,P43667,metabolic,overexpress,5.791901e-11,4.7584574e-21
Metabolite:hdca_c,P21169,metabolic,overexpress,5.7795407e-11,6.9632437e-22
Metabolite:hdca_c,P39834,non-metabolic,overexpress,5.7512613e-11,1.05258135e-20
Metabolite:hdca_c,P76323,non-metabolic,overexpress,5.743659e-11,9.116634e-21
Metabolite:hdca_c,P25527,metabolic,overexpress,5.718806e-11,1.0570658e-20
Metabolite:hdca_c,P0AEY5,metabolic,overexpress,5.7164575e-11,1.2663844e-20
Metabolite:hdca_c,P76655,non-metabolic,overexpress,5.690154e-11,1.1399862e-20
Metabolite:hdca_c,P32157,non-metabolic,knock out,5.6808513e-11,5.464408e-21
Metabolite:hdca_c,P64602,non-metabolic,knock out,5.6683463e-11,1.0997793e-20
Metabolite:hdca_c,P0ADV5,non-metabolic,knock out,5.6642063e-11,4.7012366e-21
Metabolite:hdca_c,P06961,non-metabolic,overexpress,5.657545e-11,1.18295705e-20
Metabolite:hdca_c,P0A9F1,non-metabolic,overexpress,5.6454515e-11,5.533424e-21
Metabolite:hdca_c,P77754,non-metabolic,overexpress,5.6450407e-11,5.103298e-21
Metabolite:hdca_c,P0A9E5,non-metabolic,overexpress,5.6309946e-11,7.1846905e-21
Metabolite:hdca_c,P75862,non-metabolic,overexpress,5.617427e-11,1.0762334e-20
Metabolite:hdca_c,P0A9E9,non-metabolic,overexpress,5.592792e-11,7.371073e-21
Metabolite:hdca_c,P33229,non-metabolic,knock out,5.5927315e-11,4.881718e-21
Metabolite:hdca_c,P67080,non-metabolic,knock out,5.5919e-11,7.576328e-21
Metabolite:hdca_c,P39344,metabolic,overexpress,5.59013e-11,1.1946761e-20
Metabolite:hdca_c,P23865,non-metabolic,overexpress,5.588166e-11,1.1521896e-20
Metabolite:hdca_c,P76486,non-metabolic,overexpress,5.5876748e-11,6.033385e-21
Metabolite:hdca_c,P0A8J4,non-metabolic,overexpress,5.5701933e-11,6.076261e-21
Metabolite:hdca_c,P0A9V1,metabolic,knock out,5.554376e-11,6.3232703e-21
Metabolite:hdca_c,P10805,non-metabolic,overexpress,5.5515426e-11,5.1926978e-21
Metabolite:hdca_c,P0AEA8,metabolic,overexpress,5.5465615e-11,1.0077542e-20
Metabolite:hdca_c,P0A884,metabolic,overexpress,5.537128e-11,1.09600575e-20
Metabolite:hdca_c,P0AF59,non-metabolic,knock out,5.5323312e-11,5.1277467e-21
Metabolite:hdca_c,P75916,non-metabolic,knock out,5.530214e-11,6.0167644e-21
Metabolite:hdca_c,P10906,metabolic,knock out,5.528475e-11,9.040797e-21
Metabolite:hdca_c,P32721,metabolic,overexpress,5.5270257e-11,8.304423e-21
Metabolite:hdca_c,P16917,non-metabolic,knock out,5.5067423e-11,1.1740612e-20
Metabolite:hdca_c,P0AEH3,non-metabolic,overexpress,5.5024263e-11,2.7380234e-21
Metabolite:hdca_c,P32151,non-metabolic,knock out,5.4945472e-11,4.5260387e-21
Metabolite:hdca_c,P45748,non-metabolic,overexpress,5.4873883e-11,5.7288647e-21
Metabolite:hdca_c,P37636,non-metabolic,overexpress,5.4661106e-11,8.575808e-21
Metabolite:hdca_c,P75908,metabolic,knock out,5.461553e-11,1.0480036e-20
Metabolite:hdca_c,P64517,non-metabolic,knock out,5.453248e-11,2.6976345e-21
Metabolite:hdca_c,P77334,metabolic,overexpress,5.4295828e-11,1.11080945e-20
Metabolite:hdca_c,O32583,metabolic,knock out,5.4283866e-11,9.105513e-21
Metabolite:hdca_c,P39367,non-metabolic,overexpress,5.4237455e-11,1.1483018e-20
Metabolite:hdca_c,P77279,non-metabolic,overexpress,5.4228528e-11,1.2514851e-21
Metabolite:hdca_c,P25397,metabolic,knock out,5.421617e-11,3.393205e-21
Metabolite:hdca_c,P21893,non-metabolic,overexpress,5.4208978e-11,1.11184044e-20
Metabolite:hdca_c,P75737,non-metabolic,overexpress,5.414057e-11,1.1635306e-20
Metabolite:hdca_c,P76066,non-metabolic,overexpress,5.406293e-11,1.3976137e-21
Metabolite:hdca_c,P52107,non-metabolic,overexpress,5.401172e-11,1.0848805e-20
Metabolite:hdca_c,P75855,non-metabolic,knock out,5.400161e-11,2.4634848e-21
Metabolite:hdca_c,Q46920,metabolic,overexpress,5.394471e-11,8.42597e-21
Metabolite:hdca_c,P0AAT6,non-metabolic,knock out,5.393391e-11,4.5793664e-21
Metabolite:hdca_c,P0AAY6,non-metabolic,overexpress,5.3626693e-11,1.0310026e-20
Metabolite:hdca_c,P75679,non-metabolic,overexpress,5.3593758e-11,6.7439054e-21
Metabolite:hdca_c,P0AF82,non-metabolic,knock out,5.3568216e-11,3.5178432e-21
Metabolite:hdca_c,P04994,non-metabolic,overexpress,5.3405926e-11,9.435567e-21
Metabolite:hdca_c,P76129,metabolic,overexpress,5.331299e-11,3.3348697e-21
Metabolite:hdca_c,P0ACN4,non-metabolic,overexpress,5.3273785e-11,1.073563e-20
Metabolite:hdca_c,P67430,non-metabolic,overexpress,5.3111616e-11,1.0292843e-20
Metabolite:hdca_c,P75856,non-metabolic,knock out,5.308019e-11,5.915051e-21
Metabolite:hdca_c,P37128,metabolic,overexpress,5.3012646e-11,9.058272e-21
Metabolite:hdca_c,P77156,metabolic,knock out,5.2964556e-11,1.0377298e-20
Metabolite:hdca_c,P0A976,non-metabolic,overexpress,5.2960063e-11,1.07758426e-20
Metabolite:hdca_c,P66948,non-metabolic,overexpress,5.2912643e-11,7.409311e-21
Metabolite:hdca_c,Q46811,non-metabolic,overexpress,5.290326e-11,5.9263686e-21
Metabolite:hdca_c,P0AGK4,non-metabolic,knock out,5.2827565e-11,6.995044e-21
Metabolite:hdca_c,P64590,non-metabolic,knock out,5.264569e-11,3.5264204e-21
Metabolite:hdca_c,P58033,non-metabolic,overexpress,5.2493815e-11,1.0610772e-20
Metabolite:hdca_c,P0DTV7,non-metabolic,overexpress,5.249199e-11,2.7065073e-21
Metabolite:hdca_c,P0AA73,non-metabolic,knock out,5.2254145e-11,9.941479e-21
Metabolite:hdca_c,P36554,non-metabolic,knock out,5.211488e-11,7.030019e-21
Metabolite:hdca_c,P78271,non-metabolic,knock out,5.1979122e-11,7.266951e-21
Metabolite:hdca_c,P0CE55,non-metabolic,overexpress,5.192467e-11,3.8384028e-21
Metabolite:hdca_c,P06611,metabolic,knock out,5.18051e-11,9.626835e-21
Metabolite:hdca_c,P77494,non-metabolic,knock out,5.1739342e-11,4.424968e-21
Metabolite:hdca_c,P64488,non-metabolic,overexpress,5.168758e-11,3.705386e-21
Metabolite:hdca_c,P46133,metabolic,overexpress,5.1628757e-11,6.7666294e-21
Metabolite:hdca_c,P36655,metabolic,knock out,5.154539e-11,9.916917e-21
Metabolite:hdca_c,P31130,non-metabolic,overexpress,5.14799e-11,9.8936084e-21
Metabolite:hdca_c,P69739,metabolic,overexpress,5.135662e-11,6.243808e-21
Metabolite:hdca_c,P0AEK0,non-metabolic,overexpress,5.127005e-11,4.0264285e-21
Metabolite:hdca_c,P76544,non-metabolic,overexpress,5.119183e-11,4.461094e-21
Metabolite:hdca_c,P11865,non-metabolic,knock out,5.118891e-11,3.4494268e-21
Metabolite:hdca_c,P69434,non-metabolic,overexpress,5.1184095e-11,6.1956615e-21
Metabolite:hdca_c,P30750,metabolic,overexpress,5.115359e-11,8.28029e-21
Metabolite:hdca_c,P36995,non-metabolic,overexpress,5.1100013e-11,7.612482e-21
Metabolite:hdca_c,P64604,non-metabolic,knock out,5.1044557e-11,4.031684e-21
Metabolite:hdca_c,P0AF32,metabolic,knock out,5.1002074e-11,6.3483584e-21
Metabolite:hdca_c,P64459,non-metabolic,overexpress,5.0961357e-11,1.0314201e-20
Metabolite:hdca_c,P0ADC1,metabolic,overexpress,5.0850237e-11,4.0803034e-21
Metabolite:hdca_c,P31125,metabolic,knock out,5.0780952e-11,6.3941405e-21
Metabolite:hdca_c,P77375,non-metabolic,knock out,5.0737504e-11,2.7936749e-21
Metabolite:hdca_c,P77302,metabolic,overexpress,5.041371e-11,9.376845e-21
Metabolite:hdca_c,P0A8C4,non-metabolic,overexpress,5.0356812e-11,6.2909614e-21
Metabolite:hdca_c,A5A618,non-metabolic,overexpress,5.0298442e-11,5.3916707e-21
Metabolite:hdca_c,P0AG76,non-metabolic,overexpress,5.0104827e-11,9.085013e-21
Metabolite:hdca_c,P60872,non-metabolic,knock out,5.0001475e-11,5.488606e-21
Metabolite:hdca_c,P16692,metabolic,knock out,4.9898315e-11,1.9360653e-21
Metabolite:hdca_c,P39829,metabolic,knock out,4.9702492e-11,2.4602516e-21
Metabolite:hdca_c,P06720,metabolic,overexpress,4.9666493e-11,8.2916795e-21
Metabolite:hdca_c,P0ABR5,metabolic,overexpress,4.9491196e-11,9.603747e-21
Metabolite:hdca_c,P64530,non-metabolic,overexpress,4.9484916e-11,9.0239056e-21
Metabolite:hdca_c,P0AES2,metabolic,knock out,4.946615e-11,3.7313746e-21
Metabolite:hdca_c,P76482,non-metabolic,overexpress,4.941808e-11,3.5677697e-21
Metabolite:hdca_c,P77374,metabolic,knock out,4.9331428e-11,3.4823294e-21
Metabolite:hdca_c,P77713,non-metabolic,overexpress,4.9264905e-11,6.025612e-21
Metabolite:hdca_c,P76498,non-metabolic,overexpress,4.92015e-11,7.144339e-21
Metabolite:hdca_c,P0AFP0,non-metabolic,knock out,4.9135803e-11,4.6703066e-21
Metabolite:hdca_c,P0AEJ0,non-metabolic,knock out,4.9027955e-11,2.4947909e-21
Metabolite:hdca_c,P77503,non-metabolic,knock out,4.8972087e-11,5.9124394e-21
Metabolite:hdca_c,P0ABE5,non-metabolic,overexpress,4.874562e-11,6.472362e-21
Metabolite:hdca_c,P33644,non-metabolic,overexpress,4.869603e-11,3.9570523e-21
Metabolite:hdca_c,P37677,metabolic,overexpress,4.8643308e-11,7.3809415e-21
Metabolite:hdca_c,P08370,non-metabolic,knock out,4.8450143e-11,2.8465773e-21
Metabolite:hdca_c,P24238,non-metabolic,overexpress,4.842229e-11,8.799749e-21
Metabolite:hdca_c,P37646,metabolic,overexpress,4.8359185e-11,5.567756e-21
Metabolite:hdca_c,P33340,non-metabolic,knock out,4.8344634e-11,4.836185e-21
Metabolite:hdca_c,P0ADT5,non-metabolic,overexpress,4.796264e-11,4.2515173e-21
Metabolite:hdca_c,P42628,non-metabolic,overexpress,4.7950494e-11,3.461519e-21
Metabolite:hdca_c,P76514,metabolic,overexpress,4.7924328e-11,7.629913e-21
Metabolite:hdca_c,P45566,non-metabolic,knock out,4.7805405e-11,1.8180285e-21
Metabolite:hdca_c,Q47710,non-metabolic,knock out,4.7766225e-11,6.1365177e-21
Metabolite:hdca_c,P09557,non-metabolic,overexpress,4.7589984e-11,8.9816135e-21
Metabolite:hdca_c,P0AAJ1,metabolic,knock out,4.7550203e-11,2.3712065e-21
Metabolite:hdca_c,P76226,non-metabolic,knock out,4.7530032e-11,8.913817e-21
Metabolite:hdca_c,P0AF34,non-metabolic,overexpress,4.746914e-11,7.709893e-21
Metabolite:hdca_c,P0AAB4,metabolic,overexpress,4.7394217e-11,3.7084914e-21
Metabolite:hdca_c,P23871,metabolic,overexpress,4.7281363e-11,2.4606398e-21
Metabolite:hdca_c,P76499,non-metabolic,knock out,4.7031e-11,5.736669e-21
Metabolite:hdca_c,P39199,non-metabolic,overexpress,4.6936833e-11,2.2908074e-21
Metabolite:hdca_c,P77627,non-metabolic,overexpress,4.6927046e-11,5.1374374e-21
Metabolite:hdca_c,P76569,non-metabolic,overexpress,4.686791e-11,3.291936e-21
Metabolite:hdca_c,P42914,non-metabolic,knock out,4.683224e-11,1.8528216e-21
Metabolite:hdca_c,P0ABT8,metabolic,knock out,4.6756356e-11,3.5780525e-21
Metabolite:hdca_c,P55914,non-metabolic,knock out,4.6715833e-11,2.9780952e-21
Metabolite:hdca_c,P0AGC3,metabolic,knock out,4.6679976e-11,4.9314646e-21
Metabolite:hdca_c,P33346,non-metabolic,knock out,4.6652866e-11,7.99649e-21
Metabolite:hdca_c,P37182,non-metabolic,overexpress,4.6594933e-11,8.455629e-21
Metabolite:hdca_c,P0CF28,non-metabolic,knock out,4.656708e-11,6.9422635e-21
Metabolite:hdca_c,P76104,non-metabolic,overexpress,4.6516752e-11,3.0185184e-21
Metabolite:hdca_c,P75893,metabolic,overexpress,4.640306e-11,7.505562e-21
Metabolite:hdca_c,P39386,metabolic,overexpress,4.6293396e-11,8.108714e-21
Metabolite:hdca_c,P77858,non-metabolic,overexpress,4.627191e-11,8.056757e-21
Metabolite:hdca_c,P67729,non-metabolic,knock out,4.6210938e-11,5.029683e-21
Metabolite:hdca_c,P0AF61,non-metabolic,overexpress,4.6189233e-11,6.619093e-21
Metabolite:hdca_c,P12281,metabolic,knock out,4.6175893e-11,2.633846e-21
Metabolite:hdca_c,P0AAT4,metabolic,overexpress,4.6140786e-11,3.3039312e-21
Metabolite:hdca_c,Q46867,non-metabolic,knock out,4.609833e-11,6.6943153e-21
Metabolite:hdca_c,P77304,metabolic,overexpress,4.607434e-11,3.408467e-21
Metabolite:hdca_c,P08331,metabolic,overexpress,4.6070182e-11,2.9659504e-21
Metabolite:hdca_c,P31469,non-metabolic,knock out,4.604714e-11,4.6126846e-21
Metabolite:hdca_c,P75782,non-metabolic,knock out,4.596746e-11,1.5873444e-21
Metabolite:hdca_c,P0AAN9,non-metabolic,overexpress,4.5902296e-11,4.517128e-21
Metabolite:hdca_c,P37640,non-metabolic,overexpress,4.5790392e-11,3.4597835e-21
Metabolite:hdca_c,P0A8I8,non-metabolic,knock out,4.5722596e-11,6.75537e-21
Metabolite:hdca_c,P0A8A2,non-metabolic,overexpress,4.5629608e-11,7.168481e-21
Metabolite:hdca_c,P68398,non-metabolic,overexpress,4.5524542e-11,3.412492e-21
Metabolite:hdca_c,P75862,non-metabolic,knock out,4.5505027e-11,2.7930977e-21
Metabolite:hdca_c,P0A7E1,metabolic,overexpress,4.5440204e-11,3.6311722e-21
Metabolite:hdca_c,P0A8D0,non-metabolic,overexpress,4.5357974e-11,3.372124e-21
Metabolite:hdca_c,P75958,non-metabolic,knock out,4.534987e-11,3.4936716e-21
Metabolite:hdca_c,P08369,non-metabolic,overexpress,4.5264344e-11,2.0279922e-21
Metabolite:hdca_c,P0AFQ5,metabolic,overexpress,4.4976398e-11,2.3924137e-21
Metabolite:hdca_c,P52062,non-metabolic,knock out,4.4935798e-11,5.3987247e-21
Metabolite:hdca_c,P0ADJ8,non-metabolic,overexpress,4.4923964e-11,6.588014e-21
Metabolite:hdca_c,P52095,metabolic,overexpress,4.4775763e-11,1.1972594e-21
Metabolite:hdca_c,P0AES0,metabolic,knock out,4.4585648e-11,1.6980762e-21
Metabolite:hdca_c,P77091,non-metabolic,overexpress,4.44478e-11,7.08323e-21
Metabolite:hdca_c,P76017,non-metabolic,overexpress,4.444352e-11,3.1212998e-21
Metabolite:hdca_c,P76173,metabolic,knock out,4.4411273e-11,2.9910388e-21
Metabolite:hdca_c,P67087,non-metabolic,knock out,4.4357074e-11,1.8317644e-21
Metabolite:hdca_c,P75749,non-metabolic,knock out,4.4294762e-11,4.3030202e-21
Metabolite:hdca_c,P76491,metabolic,overexpress,4.429338e-11,5.827089e-21
Metabolite:hdca_c,P08555,non-metabolic,knock out,4.4194898e-11,4.664314e-21
Metabolite:hdca_c,P76162,non-metabolic,knock out,4.4161393e-11,5.9000455e-21
Metabolite:hdca_c,Q47684,non-metabolic,knock out,4.4138145e-11,7.5588136e-21
Metabolite:hdca_c,P45422,non-metabolic,overexpress,4.403225e-11,3.6698385e-21
Metabolite:hdca_c,P0ABD1,metabolic,knock out,4.3897812e-11,1.6042447e-21
Metabolite:hdca_c,P76221,non-metabolic,knock out,4.389609e-11,7.140699e-21
Metabolite:hdca_c,P39379,non-metabolic,overexpress,4.388859e-11,4.3868607e-21
Metabolite:hdca_c,P0AFL1,metabolic,overexpress,4.386246e-11,6.998774e-21
Metabolite:hdca_c,P75804,metabolic,overexpress,4.37714e-11,2.811015e-21
Metabolite:hdca_c,P0DP69,metabolic,overexpress,4.376124e-11,3.6357334e-21
Metabolite:hdca_c,P77538,non-metabolic,overexpress,4.3691602e-11,6.6458837e-21
Metabolite:hdca_c,P0A9W3,non-metabolic,overexpress,4.3677974e-11,4.3955837e-21
Metabolite:hdca_c,P10100,non-metabolic,knock out,4.3638912e-11,2.463388e-21
Metabolite:hdca_c,P0AA60,non-metabolic,overexpress,4.3475116e-11,7.13489e-21
Metabolite:hdca_c,P32167,non-metabolic,overexpress,4.3422856e-11,6.5377112e-21
Metabolite:hdca_c,P76559,non-metabolic,knock out,4.3354643e-11,6.952876e-21
Metabolite:hdca_c,P06609,metabolic,overexpress,4.331971e-11,1.855999e-21
Metabolite:hdca_c,P76425,non-metabolic,knock out,4.3269777e-11,2.1804857e-21
Metabolite:hdca_c,P41443,non-metabolic,knock out,4.3172316e-11,2.9489574e-21
Metabolite:hdca_c,P16700,metabolic,knock out,4.3090413e-11,4.160969e-21
Metabolite:hdca_c,P77257,metabolic,knock out,4.304072e-11,5.0242732e-21
Metabolite:hdca_c,P60560,metabolic,knock out,4.2964264e-11,4.1583767e-21
Metabolite:hdca_c,P0AFS1,metabolic,knock out,4.293838e-11,3.3685254e-21
Metabolite:hdca_c,P05804,metabolic,overexpress,4.2846657e-11,6.1899218e-21
Metabolite:hdca_c,P45464,non-metabolic,overexpress,4.27184e-11,3.593233e-21
Metabolite:hdca_c,P52135,non-metabolic,knock out,4.269596e-11,1.2723827e-21
Metabolite:hdca_c,P0A9U1,non-metabolic,overexpress,4.261032e-11,7.0817146e-21
Metabolite:hdca_c,P0A8I5,non-metabolic,overexpress,4.2601592e-11,1.0828018e-21
Metabolite:hdca_c,P25740,metabolic,overexpress,4.2575547e-11,2.5913412e-21
Metabolite:hdca_c,P76501,non-metabolic,knock out,4.256027e-11,5.9477574e-21
Metabolite:hdca_c,P37018,non-metabolic,overexpress,4.2453995e-11,6.683293e-21
Metabolite:hdca_c,P29018,metabolic,knock out,4.24439e-11,7.055377e-21
Metabolite:hdca_c,P52125,non-metabolic,overexpress,4.2442928e-11,3.2526428e-21
Metabolite:hdca_c,P75806,metabolic,overexpress,4.2384884e-11,2.3017508e-21
Metabolite:hdca_c,P0ABJ9,metabolic,overexpress,4.2367373e-11,6.2958893e-21
Metabolite:hdca_c,P75683,non-metabolic,knock out,4.2356438e-11,1.4138488e-21
Metabolite:hdca_c,P39357,non-metabolic,knock out,4.234955e-11,2.8534296e-21
Metabolite:hdca_c,P76128,metabolic,overexpress,4.2342643e-11,6.2448493e-21
Metabolite:hdca_c,P77318,non-metabolic,knock out,4.2320293e-11,1.4188533e-21
Metabolite:hdca_c,Q59385,metabolic,overexpress,4.2277234e-11,2.5956409e-21
Metabolite:hdca_c,P46923,metabolic,overexpress,4.2227447e-11,6.837292e-21
Metabolite:hdca_c,P77564,non-metabolic,knock out,4.2191663e-11,2.8408932e-21
Metabolite:hdca_c,P45565,non-metabolic,knock out,4.214674e-11,3.572149e-21
Metabolite:hdca_c,P0AF63,non-metabolic,overexpress,4.1729464e-11,6.7176125e-21
Metabolite:hdca_c,C1P604,non-metabolic,overexpress,4.1709858e-11,2.532556e-21
Metabolite:hdca_c,P33344,non-metabolic,knock out,4.1701746e-11,2.7266672e-21
Metabolite:hdca_c,P67087,non-metabolic,overexpress,4.1659804e-11,5.9136144e-21
Metabolite:hdca_c,P0ACL5,non-metabolic,overexpress,4.1658246e-11,3.3764618e-21
Metabolite:hdca_c,P37056,non-metabolic,overexpress,4.1601535e-11,3.5290667e-21
Metabolite:hdca_c,P75915,non-metabolic,knock out,4.159249e-11,8.63529e-22
Metabolite:hdca_c,P51981,metabolic,knock out,4.1534522e-11,3.6989703e-21
Metabolite:hdca_c,P45756,non-metabolic,knock out,4.1361036e-11,3.421034e-21
Metabolite:hdca_c,P31475,non-metabolic,overexpress,4.1288525e-11,4.950904e-21
Metabolite:hdca_c,P03841,non-metabolic,overexpress,4.1185798e-11,5.7254074e-21
Metabolite:hdca_c,P09152,metabolic,overexpress,4.111598e-11,6.081431e-21
Metabolite:hdca_c,P08201,metabolic,overexpress,4.1067046e-11,5.392631e-21
Metabolite:hdca_c,P0AB18,non-metabolic,overexpress,4.104995e-11,6.5383147e-21
Metabolite:hdca_c,P42591,non-metabolic,overexpress,4.1046368e-11,2.2543396e-21
Metabolite:hdca_c,P0ADC3,non-metabolic,knock out,4.1012707e-11,1.5424818e-21
Metabolite:hdca_c,P23865,non-metabolic,knock out,4.0583197e-11,3.61407e-21
Metabolite:hdca_c,P61316,non-metabolic,knock out,4.0569548e-11,2.2325738e-21
Metabolite:hdca_c,P0AFP2,non-metabolic,overexpress,4.048564e-11,2.4551856e-21
Metabolite:hdca_c,P33015,non-metabolic,knock out,4.0463546e-11,3.5516647e-21
Metabolite:hdca_c,P0ADB7,non-metabolic,overexpress,4.0429222e-11,3.908208e-21
Metabolite:hdca_c,P76632,non-metabolic,overexpress,4.0318426e-11,6.2876583e-21
Metabolite:hdca_c,A5A605,non-metabolic,overexpress,4.006152e-11,3.7835706e-21
Metabolite:hdca_c,P0AEZ7,metabolic,knock out,4.0025906e-11,2.1309475e-21
Metabolite:hdca_c,P33368,non-metabolic,knock out,3.9953384e-11,3.406848e-21
Metabolite:hdca_c,P33129,non-metabolic,overexpress,3.9946185e-11,5.349535e-21
Metabolite:hdca_c,P75779,non-metabolic,overexpress,3.9737335e-11,5.08518e-21
Metabolite:hdca_c,P77454,metabolic,overexpress,3.9712886e-11,1.3479778e-21
Metabolite:hdca_c,P16430,metabolic,overexpress,3.9692274e-11,4.7757713e-21
Metabolite:hdca_c,P21363,non-metabolic,knock out,3.9677376e-11,2.872894e-21
Metabolite:hdca_c,P39375,non-metabolic,overexpress,3.9652625e-11,3.4164934e-21
Metabolite:hdca_c,P38101,metabolic,knock out,3.9388194e-11,2.7603027e-21
Metabolite:hdca_c,P10903,metabolic,overexpress,3.9333658e-11,2.134963e-21
Metabolite:hdca_c,P0AAX3,non-metabolic,knock out,3.9284697e-11,1.3438961e-21
Metabolite:hdca_c,P0AFV2,non-metabolic,knock out,3.9262742e-11,3.4453523e-21
Metabolite:hdca_c,P76053,non-metabolic,overexpress,3.9202915e-11,1.5870583e-21
Metabolite:hdca_c,P75810,non-metabolic,overexpress,3.9156275e-11,5.658055e-21
Metabolite:hdca_c,P80645,metabolic,overexpress,3.8899214e-11,5.6650595e-21
Metabolite:hdca_c,P23200,metabolic,overexpress,3.8801098e-11,2.7303859e-21
Metabolite:hdca_c,P0ABP3,metabolic,knock out,3.8774758e-11,1.8945968e-21
