dataset	taxaID	locus	gene	essentiality
108	83333	yigB	yigB	NE
108	83333	yigE	yigE	NE
108	83333	yigF	yigF	NE
108	83333	yigG	yigG	NE
108	83333	yigI	yigI	NE
108	83333	yigL	yigL	NE
108	83333	yigM	yigM	NE
108	83333	yigP	yigP	NE
108	83333	yigZ	yigZ	NE
108	83333	yihA	yihA	E
108	83333	yihD	yihD	NE
108	83333	yihF	yihF	NE
108	83333	yihG	yihG	NE
108	83333	yihI	yihI	NE
108	83333	yihL	yihL	NE
108	83333	yihM	yihM	NE
108	83333	yihN	yihN	NE
108	83333	yihO	yihO	NE
108	83333	yihP	yihP	NE
108	83333	yihQ	yihQ	NE
108	83333	yihR	yihR	NE
108	83333	yihS	yihS	NE
108	83333	yihT	yihT	NE
108	83333	yihU	yihU	NE
108	83333	yihV	yihV	NE
108	83333	yihW	yihW	NE
108	83333	yihX	yihX	NE
108	83333	yihY	yihY	NE
108	83333	yiiD	yiiD	NE
108	83333	yiiE	yiiE	NE
108	83333	yiiF	yiiF	NE
108	83333	yiiG	yiiG	NE
108	83333	yiiM	yiiM	NE
108	83333	yiiQ	yiiQ	NE
108	83333	yiiR	yiiR	NE
108	83333	yiiS	yiiS	NE
108	83333	yiiX	yiiX	NE
108	83333	yijD	yijD	NE
108	83333	yijE	yijE	NE
108	83333	yijF	yijF	NE
108	83333	yijO	yijO	NE
108	83333	yjaA	yjaA	NE
108	83333	yjaB	yjaB	NE
108	83333	yjaG	yjaG	NE
108	83333	yjaH	yjaH	NE
108	83333	yjaZ	yjaZ	NE
108	83333	yjbB	yjbB	NE
108	83333	yjbD	yjbD	NE
108	83333	yjbE	yjbE	NE
108	83333	yjbF	yjbF	NE
108	83333	yjbG	yjbG	NE
108	83333	yjbH	yjbH	NE
108	83333	yjbI	yjbI	NE
108	83333	yjbJ	yjbJ	NE
108	83333	yjbL	yjbL	NE
108	83333	yjbM	yjbM	NE
108	83333	yjbQ	yjbQ	NE
108	83333	yjbR	yjbR	NE
108	83333	yjbS	yjbS	NE
108	83333	yjbT	yjbT	NE
108	83333	yjcB	yjcB	NE
108	83333	yjcC	yjcC	NE
108	83333	yjcD	yjcD	NE
108	83333	yjcE	yjcE	NE
108	83333	yjcF	yjcF	NE
108	83333	yjcH	yjcH	NE
108	83333	yjcO	yjcO	NE
108	83333	yjcS	yjcS	NE
108	83333	yjcZ	yjcZ	NE
108	83333	yjdA	yjdA	NE
108	83333	yjdC	yjdC	NE
108	83333	yjdF	yjdF	NE
108	83333	yjdI	yjdI	NE
108	83333	yjdJ	yjdJ	NE
108	83333	yjdK	yjdK	NE
108	83333	yjdL	yjdL	NE
108	83333	yjdM	yjdM	NE
108	83333	yjdN	yjdN	NE
108	83333	yjdO	yjdO	NE
108	83333	yjdP	yjdP	NE
108	83333	yjdQ	yjdQ	NE
108	83333	yjeH	yjeH	NE
108	83333	yjeI	yjeI	NE
108	83333	yjeJ	yjeJ	NE
108	83333	yjeM	yjeM	NE
108	83333	yjeN	yjeN	NE
108	83333	yjeO	yjeO	NE
108	83333	yjeT	yjeT	NE
108	83333	yjeV	yjeV	NE
108	83333	yjfC	yjfC	NE
108	83333	yjfF	yjfF	NE
108	83333	yjfI	yjfI	NE
108	83333	yjfJ	yjfJ	NE
108	83333	yjfK	yjfK	NE
108	83333	yjfL	yjfL	NE
108	83333	yjfM	yjfM	NE
108	83333	yjfN	yjfN	NE
108	83333	yjfP	yjfP	NE
108	83333	yjfY	yjfY	NE
108	83333	yjfZ	yjfZ	NE
108	83333	yjgA	yjgA	NE
108	83333	yjgB	yjgB	NE
108	83333	yjgH	yjgH	NE
108	83333	yjgL	yjgL	NE
108	83333	yjgM	yjgM	NE
108	83333	yjgN	yjgN	NE
108	83333	yjgR	yjgR	NE
108	83333	yjgX	yjgX	NE
108	83333	yjgZ	yjgZ	NE
108	83333	yjhB	yjhB	NE
108	83333	yjhC	yjhC	NE
108	83333	yjhD	yjhD	NE
108	83333	yjhE	yjhE	NE
108	83333	yjhF	yjhF	NE
108	83333	yjhG	yjhG	NE
108	83333	yjhH	yjhH	NE
108	83333	yjhI	yjhI	NE
108	83333	yjhP	yjhP	NE
108	83333	yjhQ	yjhQ	NE
108	83333	yjhR	yjhR	NE
108	83333	yjhU	yjhU	NE
108	83333	yjhV	yjhV	NE
108	83333	yjhX	yjhX	NE
108	83333	yjhY	yjhY	NE
108	83333	yjhZ	yjhZ	NE
108	83333	yjiA	yjiA	NE
108	83333	yjiC	yjiC	NE
108	83333	yjiE	yjiE	NE
108	83333	yjiG	yjiG	NE
108	83333	yjiH	yjiH	NE
108	83333	yjiJ	yjiJ	NE
108	83333	yjiK	yjiK	NE
108	83333	yjiL	yjiL	NE
108	83333	yjiM	yjiM	NE
108	83333	yjiN	yjiN	NE
108	83333	yjiP	yjiP	NE
108	83333	yjiR	yjiR	NE
108	83333	yjiS	yjiS	NE
108	83333	yjiT	yjiT	NE
108	83333	yjiV	yjiV	NE
108	83333	yjiX	yjiX	NE
108	83333	yjiY	yjiY	NE
108	83333	yjjA	yjjA	NE
108	83333	yjjB	yjjB	NE
108	83333	yjjG	yjjG	NE
108	83333	yjjI	yjjI	NE
108	83333	yjjJ	yjjJ	NE
108	83333	yjjK	yjjK	NE
108	83333	yjjL	yjjL	NE
108	83333	yjjM	yjjM	NE
108	83333	yjjN	yjjN	NE
108	83333	yjjP	yjjP	NE
108	83333	yjjQ	yjjQ	NE
108	83333	yjjU	yjjU	NE
108	83333	yjjV	yjjV	NE
108	83333	yjjW	yjjW	NE
108	83333	yjjX	yjjX	NE
108	83333	yjjY	yjjY	NE
108	83333	yjjZ	yjjZ	NE
108	83333	yjtD	yjtD	NE
108	83333	ykfA	ykfA	NE
108	83333	ykfB	ykfB	NE
108	83333	ykfC	ykfC	NE
108	83333	ykfF	ykfF	NE
108	83333	ykfG	ykfG	NE
108	83333	ykfH	ykfH	NE
108	83333	ykfI	ykfI	NE
108	83333	ykfJ	ykfJ	NE
108	83333	ykfK	ykfK	NE
108	83333	ykfL	ykfL	NE
108	83333	ykfM	ykfM	NE
108	83333	ykfN	ykfN	NE
108	83333	ykgA	ykgA	NE
108	83333	ykgB	ykgB	NE
108	83333	ykgC	ykgC	NE
108	83333	ykgD	ykgD	NE
108	83333	ykgE	ykgE	NE
108	83333	ykgF	ykgF	NE
108	83333	ykgG	ykgG	NE
108	83333	ykgH	ykgH	NE
108	83333	ykgI	ykgI	NE
108	83333	ykgJ	ykgJ	NE
108	83333	ykgL	ykgL	NE
108	83333	ykgM	ykgM	NE
108	83333	ykgO	ykgO	NE
108	83333	ykgP	ykgP	NE
108	83333	ykgQ	ykgQ	NE
108	83333	ykgR	ykgR	NE
108	83333	ykgS	ykgS	NE
108	83333	ykgT	ykgT	NE
108	83333	ykiA	ykiA	NE
108	83333	ylaB	ylaB	NE
108	83333	ylaC	ylaC	NE
108	83333	ylbA	ylbA	NE
108	83333	ylbE	ylbE	NE
108	83333	ylbF	ylbF	NE
108	83333	ylbG	ylbG	NE
108	83333	ylbH	ylbH	NE
108	83333	ylbI	ylbI	NE
108	83333	ylcG	ylcG	NE
108	83333	ylcH	ylcH	NE
108	83333	ylcI	ylcI	NE
108	83333	yliE	yliE	NE
108	83333	yliF	yliF	NE
108	83333	yliI	yliI	NE
108	83333	ymbA	ymbA	NE
108	83333	ymcE	ymcE	NE
108	83333	ymdA	ymdA	NE
108	83333	ymdB	ymdB	NE
108	83333	ymdE	ymdE	NE
108	83333	ymdF	ymdF	NE
108	83333	ymfA	ymfA	NE
108	83333	ymfD	ymfD	NE
108	83333	ymfE	ymfE	NE
108	83333	ymfI	ymfI	NE
108	83333	ymfJ	ymfJ	NE
108	83333	ymfL	ymfL	NE
108	83333	ymfM	ymfM	NE
108	83333	ymfQ	ymfQ	NE
108	83333	ymfR	ymfR	NE
108	83333	ymgA	ymgA	NE
108	83333	ymgC	ymgC	NE
108	83333	ymgD	ymgD	NE
108	83333	ymgE	ymgE	NE
108	83333	ymgF	ymgF	NE
108	83333	ymgG	ymgG	NE
108	83333	ymgI	ymgI	NE
108	83333	ymgJ	ymgJ	NE
108	83333	ymiA	ymiA	NE
108	83333	ymiB	ymiB	NE
108	83333	ymjA	ymjA	NE
108	83333	ymjC	ymjC	NE
108	83333	ymjD	ymjD	NE
108	83333	ynaA	ynaA	NE
108	83333	ynaE	ynaE	NE
108	83333	ynaI	ynaI	NE
108	83333	ynaJ	ynaJ	NE
108	83333	ynaK	ynaK	NE
108	83333	ynbA	ynbA	NE
108	83333	ynbB	ynbB	NE
108	83333	ynbC	ynbC	NE
108	83333	ynbD	ynbD	NE
108	83333	ynbE	ynbE	NE
108	83333	ynbG	ynbG	NE
108	83333	yncD	yncD	NE
108	83333	yncE	yncE	NE
108	83333	yncG	yncG	NE
108	83333	yncH	yncH	NE
108	83333	yncI	yncI	NE
108	83333	yncJ	yncJ	NE
108	83333	yncL	yncL	NE
108	83333	yneE	yneE	NE
108	83333	yneF	yneF	NE
108	83333	yneG	yneG	NE
108	83333	yneJ	yneJ	NE
108	83333	yneK	yneK	NE
108	83333	yneL	yneL	NE
108	83333	yneM	yneM	NE
108	83333	yneO	yneO	NE
108	83333	ynfA	ynfA	NE
108	83333	ynfB	ynfB	NE
108	83333	ynfC	ynfC	NE
108	83333	ynfD	ynfD	NE
108	83333	ynfE	ynfE	NE
108	83333	ynfF	ynfF	NE
108	83333	ynfG	ynfG	NE
108	83333	ynfH	ynfH	NE
108	83333	ynfK	ynfK	NE
108	83333	ynfL	ynfL	NE
108	83333	ynfM	ynfM	NE
108	83333	ynfN	ynfN	NE
108	83333	ynfO	ynfO	NE
108	83333	ynhF	ynhF	NE
108	83333	ynhG	ynhG	NE
108	83333	yniA	yniA	NE
108	83333	yniB	yniB	NE
108	83333	yniC	yniC	NE
108	83333	yniD	yniD	NE
108	83333	ynjA	ynjA	NE
108	83333	ynjB	ynjB	NE
108	83333	ynjC	ynjC	NE
108	83333	ynjD	ynjD	NE
108	83333	ynjE	ynjE	NE
108	83333	ynjF	ynjF	NE
108	83333	ynjH	ynjH	NE
108	83333	ynjI	ynjI	NE
108	83333	yoaA	yoaA	NE
108	83333	yoaB	yoaB	NE
108	83333	yoaC	yoaC	NE
108	83333	yoaD	yoaD	NE
108	83333	yoaE	yoaE	NE
108	83333	yoaF	yoaF	NE
108	83333	yoaG	yoaG	NE
108	83333	yoaH	yoaH	NE
108	83333	yoaI	yoaI	NE
108	83333	yoaK	yoaK	NE
108	83333	yobA	yobA	NE
108	83333	yobB	yobB	NE
108	83333	yobD	yobD	NE
108	83333	yobF	yobF	NE
108	83333	yobH	yobH	NE
108	83333	yobI	yobI	NE
108	83333	yodB	yodB	NE
108	83333	yodC	yodC	NE
108	83333	yodD	yodD	NE
108	83333	yoeA	yoeA	NE
108	83333	yoeB	yoeB	NE
108	83333	yoeD	yoeD	NE
108	83333	yoeF	yoeF	NE
108	83333	yoeG	yoeG	NE
108	83333	yoeH	yoeH	NE
108	83333	yoeI	yoeI	NE
108	83333	yohC	yohC	NE
108	83333	yohD	yohD	NE
108	83333	yohF	yohF	NE
108	83333	yohJ	yohJ	NE
108	83333	yohK	yohK	NE
108	83333	yohO	yohO	NE
108	83333	yohP	yohP	NE
108	83333	yojI	yojI	NE
108	83333	yojO	yojO	NE
108	83333	ypaA	ypaA	NE
108	83333	ypdA	ypdA	NE
108	83333	ypdB	ypdB	NE
108	83333	ypdC	ypdC	NE
108	83333	ypdE	ypdE	NE
108	83333	ypdF	ypdF	NE
108	83333	ypdI	ypdI	NE
108	83333	ypdJ	ypdJ	NE
108	83333	ypdK	ypdK	NE
108	83333	ypeA	ypeA	NE
108	83333	ypeC	ypeC	NE
108	83333	ypfG	ypfG	NE
108	83333	ypfH	ypfH	NE
108	83333	ypfJ	ypfJ	NE
108	83333	ypfM	ypfM	NE
108	83333	yphA	yphA	NE
108	83333	yphB	yphB	NE
108	83333	yphC	yphC	NE
108	83333	yphD	yphD	NE
108	83333	yphE	yphE	NE
108	83333	yphF	yphF	NE
108	83333	yphG	yphG	NE
108	83333	yphH	yphH	NE
108	83333	ypjA	ypjA	NE
108	83333	ypjC	ypjC	NE
108	83333	ypjD	ypjD	NE
108	83333	ypjF	ypjF	NE
108	83333	ypjI	ypjI	NE
108	83333	ypjJ	ypjJ	NE
108	83333	ypjK	ypjK	NE
108	83333	yqaA	yqaA	NE
108	83333	yqaB	yqaB	NE
108	83333	yqaE	yqaE	NE
108	83333	yqcA	yqcA	NE
108	83333	yqcC	yqcC	NE
108	83333	yqcE	yqcE	NE
108	83333	yqcG	yqcG	NE
108	83333	yqeA	yqeA	NE
108	83333	yqeB	yqeB	NE
108	83333	yqeC	yqeC	NE
108	83333	yqeF	yqeF	NE
108	83333	yqeG	yqeG	NE
108	83333	yqeH	yqeH	NE
108	83333	yqeI	yqeI	NE
108	83333	yqeJ	yqeJ	NE
108	83333	yqeK	yqeK	NE
108	83333	yqeL	yqeL	NE
108	83333	yqfA	yqfA	NE
108	83333	yqfB	yqfB	NE
108	83333	yqfE	yqfE	NE
108	83333	yqfG	yqfG	NE
108	83333	yqgA	yqgA	NE
108	83333	yqgB	yqgB	NE
108	83333	yqgC	yqgC	NE
108	83333	yqgE	yqgE	NE
108	83333	yqgF	yqgF	E
108	83333	yqhA	yqhA	NE
108	83333	yqhC	yqhC	NE
108	83333	yqhD	yqhD	NE
108	83333	yqhG	yqhG	NE
108	83333	yqhH	yqhH	NE
108	83333	yqiA	yqiA	NE
108	83333	yqiB	yqiB	NE
108	83333	yqiC	yqiC	NE
108	83333	yqiG	yqiG	NE
108	83333	yqiH	yqiH	NE
108	83333	yqiI	yqiI	NE
108	83333	yqiJ	yqiJ	NE
108	83333	yqiK	yqiK	NE
108	83333	yqjA	yqjA	NE
108	83333	yqjC	yqjC	NE
108	83333	yqjD	yqjD	NE
108	83333	yqjE	yqjE	NE
108	83333	yqjF	yqjF	NE
108	83333	yqjG	yqjG	NE
108	83333	yqjH	yqjH	NE
108	83333	yqjI	yqjI	NE
108	83333	yqjK	yqjK	NE
108	83333	yraH	yraH	NE
108	83333	yraI	yraI	NE
108	83333	yraJ	yraJ	NE
108	83333	yraK	yraK	NE
108	83333	yraN	yraN	NE
108	83333	yraP	yraP	NE
108	83333	yraQ	yraQ	NE
108	83333	yraR	yraR	NE
108	83333	yrbG	yrbG	NE
108	83333	yrbL	yrbL	NE
108	83333	yrbN	yrbN	NE
108	83333	yrdA	yrdA	NE
108	83333	yrdB	yrdB	NE
108	83333	yrdD	yrdD	NE
108	83333	yrdE	yrdE	NE
108	83333	yrdF	yrdF	NE
108	83333	yrfF	yrfF	E
108	83333	yrfG	yrfG	NE
108	83333	yrhA	yrhA	NE
108	83333	yrhB	yrhB	NE
108	83333	yrhC	yrhC	NE
108	83333	yrhD	yrhD	NE
108	83333	ysaA	ysaA	NE
108	83333	ysaB	ysaB	NE
108	83333	ysaC	ysaC	NE
108	83333	ysaD	ysaD	NE
108	83333	ysgA	ysgA	NE
108	83333	yshB	yshB	NE
108	83333	ytcA	ytcA	NE
108	83333	ytfA	ytfA	NE
108	83333	ytfB	ytfB	NE
108	83333	ytfE	ytfE	NE
108	83333	ytfF	ytfF	NE
108	83333	ytfH	ytfH	NE
108	83333	ytfI	ytfI	NE
108	83333	ytfJ	ytfJ	NE
108	83333	ytfK	ytfK	NE
108	83333	ytfL	ytfL	NE
108	83333	ytfP	ytfP	NE
108	83333	ytfQ	ytfQ	NE
108	83333	ytfR	ytfR	NE
108	83333	ytfT	ytfT	NE
108	83333	ythA	ythA	NE
108	83333	ytjA	ytjA	NE
108	83333	ytjB	ytjB	NE
108	83333	ytjC	ytjC	NE
108	83333	yzgL	yzgL	NE
108	83333	zapA	zapA	NE
108	83333	zapB	zapB	NE
108	83333	zapC	zapC	NE
108	83333	zapD	zapD	NE
108	83333	zinT	zinT	NE
108	83333	zipA	zipA	E
108	83333	zitB	zitB	NE
108	83333	zntA	zntA	NE
108	83333	zntR	zntR	NE
108	83333	znuA	znuA	NE
108	83333	znuB	znuB	NE
108	83333	znuC	znuC	NE
108	83333	zraP	zraP	NE
108	83333	zraR	zraR	NE
108	83333	zraS	zraS	NE
108	83333	zupT	zupT	NE
108	83333	zur	zur	NE
108	83333	zwf	zwf	NE
